cluster,geneID,SymbolA,SymbolB
1,8233,ZRSR2,TRPM3,
1,8233,ZRSR2,SF3A1,
1,8233,ZRSR2,SF3B2,
1,8233,ZRSR2,C1QBP,
1,8233,ZRSR2,RPL5,
1,8233,ZRSR2,SPTY2D1,
1,8233,ZRSR2,SRPK2,
2,222389,BEND7,LRP4,
2,222389,BEND7,C1QBP,
2,25855,BRMS1,RBBP7,
2,25855,BRMS1,HDAC1,
2,25770,C22orf31,LACRT,
2,25770,C22orf31,HDAC2,
2,25770,C22orf31,HDAC1,
2,9425,CDYL,MIER2,
2,9425,CDYL,MIER1,
2,9425,CDYL,HDAC1,
2,9425,CDYL,LAMP2,
2,79901,CYBRD1,CDYL,
2,79901,CYBRD1,MIER1,
2,79901,CYBRD1,MIER2,
2,79901,CYBRD1,HDAC1,
2,79901,CYBRD1,HDAC2,
2,79901,CYBRD1,FAM136A,
2,58516,FAM60A,ING2,
2,58516,FAM60A,HDAC1,
2,58516,FAM60A,RBBP7,
2,58516,FAM60A,SAP130,
2,58516,FAM60A,ARID4A,
2,58516,FAM60A,ARID4B,
2,58516,FAM60A,SUDS3,
2,58516,FAM60A,BRMS1,
2,58516,FAM60A,SAP30,
2,58516,FAM60A,SIN3A,
2,58516,FAM60A,BRMS1L,
2,58516,FAM60A,SAP30L,
2,58516,FAM60A,ING1,
2,58516,FAM60A,TNRC18,
2,58516,FAM60A,BAHCC1,
2,58516,FAM60A,SIN3B,
2,58516,FAM60A,FOXK2,
2,58516,FAM60A,XRCC4,
2,58516,FAM60A,LCN2,
2,58516,FAM60A,SQRDL,
2,58516,FAM60A,RBBP4,
2,58516,FAM60A,CALML3,
2,58516,FAM60A,NDRG1,
2,58516,FAM60A,HDAC2,
2,58516,FAM60A,FOXK1,
2,58516,FAM60A,TYMP,
2,58516,FAM60A,CST6,
2,58516,FAM60A,SERPINB4,
2,58516,FAM60A,DHRS4,
2,58516,FAM60A,ACADVL,
2,58516,FAM60A,CALML5,
2,58516,FAM60A,IVL,
2,58516,FAM60A,S100A7,
2,58516,FAM60A,TPM2,
2,58516,FAM60A,RAB25,
2,58516,FAM60A,GM2A,
2,58516,FAM60A,ZMYM6,
2,58516,FAM60A,SERPINA3,
2,58516,FAM60A,ACOX1,
2,58516,FAM60A,S100A2,
2,58516,FAM60A,IGKC,
2,58516,FAM60A,APOD,
2,58516,FAM60A,S100A9,
2,54815,GATAD2A,CHD5,
2,54815,GATAD2A,HDAC1,
2,54815,GATAD2A,CHD3,
2,54815,GATAD2A,ZMYND8,
2,54815,GATAD2A,ZNF592,
2,54815,GATAD2A,MBD2,
2,54815,GATAD2A,MTA3,
2,54815,GATAD2A,ZNF687,
2,54815,GATAD2A,CHD4,
2,54815,GATAD2A,MBD3,
2,54815,GATAD2A,MTA1,
2,54815,GATAD2A,MTA2,
2,54815,GATAD2A,CDK2AP1,
2,54815,GATAD2A,APPBP2,
2,54815,GATAD2A,RBBP4,
2,57459,GATAD2B,HDAC1,
2,57459,GATAD2B,CHD5,
2,57459,GATAD2B,RBBP7,
2,57459,GATAD2B,MBD2,
2,57459,GATAD2B,MBD3,
2,57459,GATAD2B,MTA3,
2,57459,GATAD2B,CHD3,
2,57459,GATAD2B,CHD4,
2,57459,GATAD2B,MTA1,
2,57459,GATAD2B,CDK2AP1,
2,57459,GATAD2B,MTA2,
2,57459,GATAD2B,HDAC2,
2,57459,GATAD2B,RBBP4,
2,3065,HDAC1,MIER2,
2,3065,HDAC1,C14orf43,
2,3065,HDAC1,DNTTIP1,
2,3065,HDAC1,ZNF217,
2,3065,HDAC1,RREB1,
2,3065,HDAC1,RERE,
2,3065,HDAC1,PHF12,
2,3065,HDAC1,TRERF1,
2,3065,HDAC1,SUDS3,
2,3065,HDAC1,MIER3,
2,3065,HDAC1,L3MBTL2,
2,3065,HDAC1,KDM5A,
2,3065,HDAC1,CASP8AP2,
2,3065,HDAC1,MBD2,
2,3065,HDAC1,ARID5B,
2,3065,HDAC1,MBD3,
2,3065,HDAC1,SFMBT1,
2,3065,HDAC1,CHD5,
2,3065,HDAC1,CCDC71,
2,3065,HDAC1,KIAA0182,
2,3065,HDAC1,RCOR2,
2,3065,HDAC1,MIER1,
2,3065,HDAC1,ARID4B,
2,3065,HDAC1,SAP130,
2,3065,HDAC1,TNRC18,
2,3065,HDAC1,MTA3,
2,3065,HDAC1,C11orf30,
2,3065,HDAC1,PHF21A,
2,3065,HDAC1,PWWP2A,
2,3065,HDAC1,ARID4A,
2,3065,HDAC1,BRMS1L,
2,3065,HDAC1,MTA1,
2,3065,HDAC1,ZNF516,
2,3065,HDAC1,GATAD1,
2,3065,HDAC1,BAHCC1,
2,3065,HDAC1,SAP30L,
2,3065,HDAC1,BCL11A,
2,3065,HDAC1,SIN3A,
2,3065,HDAC1,SIN3B,
2,3065,HDAC1,SAP30,
2,3065,HDAC1,CHD4,
2,3065,HDAC1,CHD3,
2,3065,HDAC1,ZMYM2,
2,3065,HDAC1,MTA2,
2,3065,HDAC1,ZNF521,
2,3065,HDAC1,ZBTB2,
2,3065,HDAC1,PHF21B,
2,3065,HDAC1,CDK2AP1,
2,3065,HDAC1,TFDP1,
2,3065,HDAC1,MGA,
2,3065,HDAC1,RCOR1,
2,3065,HDAC1,HDAC2,
2,3065,HDAC1,RCOR3,
2,3065,HDAC1,BAHD1,
2,3065,HDAC1,PWWP2B,
2,3065,HDAC1,ZNF608,
2,3065,HDAC1,ZMYM3,
2,3065,HDAC1,KDM1A,
2,3065,HDAC1,CCT6B,
2,3065,HDAC1,RBBP4,
2,3065,HDAC1,ZNF800,
2,3065,HDAC1,CCT3,
2,3065,HDAC1,CCT4,
2,3065,HDAC1,EHMT1,
2,3065,HDAC1,ZNF512B,
2,3065,HDAC1,ZNF639,
2,3065,HDAC1,CCT7,
2,3065,HDAC1,CCT2,
2,3065,HDAC1,FOXK1,
2,3065,HDAC1,EHMT2,
2,3065,HDAC1,FOXK2,
2,3065,HDAC1,TCP1,
2,3065,HDAC1,CCT5,
2,3065,HDAC1,WIZ,
2,10363,HMG20A,HDAC1,
2,10363,HMG20A,ZC4H2,
2,10363,HMG20A,PHF21A,
2,10363,HMG20A,PHF14,
2,10363,HMG20A,KIAA0182,
2,10363,HMG20A,SFMBT1,
2,10363,HMG20A,RCOR2,
2,10363,HMG20A,DTNA,
2,10363,HMG20A,SNTB1,
2,10363,HMG20A,RCOR3,
2,10363,HMG20A,HMMR,
2,10363,HMG20A,CCDC41,
2,10363,HMG20A,SNTA1,
2,10363,HMG20A,RCOR1,
2,10363,HMG20A,SNTB2,
2,10363,HMG20A,KDM1A,
2,10363,HMG20A,PAWR,
2,10363,HMG20A,HDAC2,
2,10362,HMG20B,HMG20A,
2,10362,HMG20B,HDAC1,
2,10362,HMG20B,PHF21A,
2,10362,HMG20B,KIAA0182,
2,10362,HMG20B,RCOR2,
2,10362,HMG20B,RCOR3,
2,10362,HMG20B,RCOR1,
2,10362,HMG20B,KDM1A,
2,10362,HMG20B,HDAC2,
2,3622,ING2,SIN3B,
2,3622,ING2,ARID4B,
2,3622,ING2,SAP130,
2,3622,ING2,HDAC1,
2,3622,ING2,RBBP7,
2,3622,ING2,CENPH,
2,3622,ING2,BRMS1L,
2,3622,ING2,SUDS3,
2,3622,ING2,ARID4A,
2,3622,ING2,SAP30L,
2,3622,ING2,SIN3A,
2,3622,ING2,TARSL2,
2,3622,ING2,BRMS1,
2,3622,ING2,SAP30,
2,3622,ING2,BAHCC1,
2,3622,ING2,PCM1,
2,3622,ING2,AHNAK,
2,3622,ING2,HDAC2,
2,85509,MBD3L1,ZNF219,
2,85509,MBD3L1,MTA3,
2,85509,MBD3L1,GATAD2B,
2,85509,MBD3L1,GATAD2A,
2,85509,MBD3L1,ZNF296,
2,85509,MBD3L1,BCL11A,
2,85509,MBD3L1,BEND7,
2,85509,MBD3L1,MTA1,
2,85509,MBD3L1,CHD4,
2,85509,MBD3L1,CDK2AP1,
2,85509,MBD3L1,ZNF521,
2,85509,MBD3L1,MTA2,
2,85509,MBD3L1,CHD3,
2,85509,MBD3L1,ZNF423,
2,85509,MBD3L1,ZBTB2,
2,85509,MBD3L1,HDAC1,
2,85509,MBD3L1,RBBP7,
2,85509,MBD3L1,HDAC2,
2,85509,MBD3L1,RBBP4,
2,54531,MIER2,L3MBTL2,
2,54531,MIER2,E2F6,
2,54531,MIER2,EHMT2,
2,54531,MIER2,TFDP1,
2,54531,MIER2,MGA,
2,54531,MIER2,EHMT1,
2,54531,MIER2,HDAC2,
2,54531,MIER2,SIN3A,
2,54531,MIER2,AGAP1,
2,54531,MIER2,WIZ,
2,54531,MIER2,ACAD11,
2,54531,MIER2,AGAP3,
2,54531,MIER2,ZNF644,
2,54531,MIER2,PCGF6,
2,54531,MIER2,PLD1,
2,54531,MIER2,PEX14,
2,54531,MIER2,TUBA4A,
2,54531,MIER2,USP11,
2,54531,MIER2,PHLDB3,
2,9112,MTA1,RBBP7,
2,9112,MTA1,ZNF521,
2,9112,MTA1,ZNF423,
2,9112,MTA1,BCL11A,
2,9112,MTA1,TSHZ3,
2,9112,MTA1,RBBP4,
2,9112,MTA1,SIRT1,
2,9112,MTA1,ZNF512B,
2,4084,MXD1,ARID4B,
2,4084,MXD1,SAP130,
2,4084,MXD1,SUDS3,
2,4084,MXD1,SIN3A,
2,4084,MXD1,MAX,
2,4084,MXD1,BRMS1,
2,4084,MXD1,ARID4A,
2,4084,MXD1,BRMS1L,
2,4084,MXD1,SAP30L,
2,83463,MXD3,MNT,
2,83463,MXD3,SIN3A,
2,83463,MXD3,SAP30L,
2,83463,MXD3,SUDS3,
2,83463,MXD3,ARID4B,
2,83463,MXD3,SAP130,
2,83463,MXD3,ING2,
2,83463,MXD3,BRMS1L,
2,83463,MXD3,TSPYL2,
2,83463,MXD3,NUP62CL,
2,83463,MXD3,TFIP11,
2,83463,MXD3,KIF20B,
2,83463,MXD3,SAP30,
2,83463,MXD3,BRMS1,
2,83463,MXD3,ZMYM3,
2,83463,MXD3,MXI1,
2,83463,MXD3,EDEM2,
2,83463,MXD3,ASPM,
2,83463,MXD3,RCOR3,
2,83463,MXD3,CENPB,
2,83463,MXD3,MAX,
2,83463,MXD3,TXNDC11,
2,51105,PHF20L1,MTA3,
2,51105,PHF20L1,MBD3,
2,51105,PHF20L1,GATAD2B,
2,51105,PHF20L1,BCL11A,
2,51105,PHF20L1,GATAD2A,
2,51105,PHF20L1,MBD2,
2,51105,PHF20L1,CHD4,
2,51105,PHF20L1,CHD3,
2,51105,PHF20L1,MTA2,
2,51105,PHF20L1,MTA1,
2,51105,PHF20L1,LIN9,
2,51105,PHF20L1,RBBP7,
2,51105,PHF20L1,HDAC1,
2,51105,PHF20L1,HDAC2,
2,79142,PHF23,SIN3A,
2,79142,PHF23,SAP130,
2,79142,PHF23,ARID4B,
2,79142,PHF23,SIN3B,
2,79142,PHF23,SAP30,
2,79142,PHF23,SUDS3,
2,79142,PHF23,BRMS1L,
2,5931,RBBP7,SUZ12,
2,5931,RBBP7,PHF12,
2,5931,RBBP7,MTF2,
2,5931,RBBP7,ZNF521,
2,5931,RBBP7,ZNF512B,
2,5931,RBBP7,CHD5,
2,5931,RBBP7,KDM5A,
2,5931,RBBP7,MTA3,
2,5931,RBBP7,ZNF423,
2,5931,RBBP7,BPTF,
2,5931,RBBP7,BRMS1L,
2,5931,RBBP7,NPAT,
2,5931,RBBP7,GATAD2A,
2,5931,RBBP7,SAP30L,
2,5931,RBBP7,MBD3,
2,5931,RBBP7,MBD2,
2,5931,RBBP7,ARID4B,
2,5931,RBBP7,SIN3B,
2,5931,RBBP7,SUDS3,
2,5931,RBBP7,HDAC1,
2,5931,RBBP7,SHPRH,
2,5931,RBBP7,EZH2,
2,5931,RBBP7,SAP130,
2,5931,RBBP7,EED,
2,5931,RBBP7,SIN3A,
2,5931,RBBP7,ARID4A,
2,5931,RBBP7,SMARCA1,
2,5931,RBBP7,CHD4,
2,5931,RBBP7,SAP30,
2,5931,RBBP7,ZBTB2,
2,5931,RBBP7,CDK2AP1,
2,5931,RBBP7,LIN9,
2,5931,RBBP7,CHD3,
2,5931,RBBP7,BCL11A,
2,5931,RBBP7,ING1,
2,5931,RBBP7,BAHCC1,
2,5931,RBBP7,SMARCA5,
2,5931,RBBP7,FOXK2,
2,5931,RBBP7,C1orf122,
2,5931,RBBP7,MTA2,
2,5931,RBBP7,FOXK1,
2,5931,RBBP7,GATAD1,
2,5931,RBBP7,RBBP4,
2,5931,RBBP7,SALL1,
2,5931,RBBP7,HDAC2,
2,5931,RBBP7,ASF1A,
2,5931,RBBP7,CCDC71,
2,5931,RBBP7,CCDC8,
2,64426,SUDS3,SIN3B,
2,64426,SUDS3,SIN3A,
2,6941,TCF19,E2F6,
2,6941,TCF19,MBD3,
2,6941,TCF19,MTA3,
2,6941,TCF19,MTA2,
2,6941,TCF19,LIN9,
2,6941,TCF19,GATAD2B,
2,6941,TCF19,MTA1,
2,140685,ZBTB46,ZBTB10,
2,140685,ZBTB46,FBXL17,
2,140685,ZBTB46,EHMT1,
2,140685,ZBTB46,GATAD2B,
2,140685,ZBTB46,EHMT2,
2,140685,ZBTB46,GATAD2A,
2,140685,ZBTB46,AP2A2,
2,140685,ZBTB46,AP2A1,
2,140685,ZBTB46,BTRC,
2,140685,ZBTB46,WIZ,
2,140685,ZBTB46,MBD3,
2,140685,ZBTB46,MTA1,
2,140685,ZBTB46,FBXW11,
2,140685,ZBTB46,SNRNP200,
2,140685,ZBTB46,SUFU,
2,51222,ZNF219,HDAC1,
2,51222,ZNF219,RBBP7,
2,51222,ZNF219,MTA3,
2,51222,ZNF219,CHD5,
2,51222,ZNF219,GATAD2B,
2,51222,ZNF219,MBD2,
2,51222,ZNF219,MBD3,
2,51222,ZNF219,LEPREL1,
2,51222,ZNF219,MTA1,
2,51222,ZNF219,CHD4,
2,51222,ZNF219,GATAD2A,
2,51222,ZNF219,ZNF423,
2,51222,ZNF219,CHD3,
2,51222,ZNF219,ZNF521,
2,51222,ZNF219,MTA2,
2,51222,ZNF219,NPAT,
2,51222,ZNF219,CDK2AP1,
2,51222,ZNF219,ZBTB2,
2,51222,ZNF219,RBBP4,
2,51222,ZNF219,KIAA0889,
2,51222,ZNF219,HDAC2,
2,51222,ZNF219,BEND7,
2,51222,ZNF219,TRIM27,
2,51222,ZNF219,SPECC1L,
2,51222,ZNF219,PPP2R1B,
2,619279,ZNF704,BTRC,
2,619279,ZNF704,FBXW11,
2,619279,ZNF704,SAP30L,
2,619279,ZNF704,SIN3A,
2,619279,ZNF704,SUDS3,
2,619279,ZNF704,ING2,
2,619279,ZNF704,ARID4A,
2,619279,ZNF704,SAP30,
2,619279,ZNF704,SAP130,
2,619279,ZNF704,ARID4B,
2,619279,ZNF704,BRMS1L,
2,619279,ZNF704,FBXW5,
2,619279,ZNF704,BRMS1,
2,619279,ZNF704,TPM2,
2,619279,ZNF704,CUL1,
2,619279,ZNF704,DCP1B,
2,619279,ZNF704,IMPDH1,
2,168850,ZNF800,MTA2,
2,168850,ZNF800,MTA3,
2,168850,ZNF800,MBD3,
2,79149,ZSCAN5A,RCOR2,
2,79149,ZSCAN5A,IPO8,
2,79149,ZSCAN5A,ZMYM2,
2,79149,ZSCAN5A,CSNK2A2,
2,79149,ZSCAN5A,SCAND1,
2,79149,ZSCAN5A,RCOR3,
2,79149,ZSCAN5A,CSNK2A1,
2,79149,ZSCAN5A,RCOR1,
2,79149,ZSCAN5A,ZMYM4,
2,79149,ZSCAN5A,HDAC3,
2,79149,ZSCAN5A,NCOR2,
2,79149,ZSCAN5A,OBSL1,
2,79149,ZSCAN5A,NCOR1,
2,79149,ZSCAN5A,KDM1A,
2,79149,ZSCAN5A,CSNK2B,
3,124995,MRPL10,MRPS30,
3,124995,MRPL10,MRPL4,
3,124995,MRPL10,MRPL47,
3,124995,MRPL10,MRPL45,
3,124995,MRPL10,MRPL2,
3,124995,MRPL10,MRPL51,
3,124995,MRPL10,MRPL55,
3,124995,MRPL10,MRPL44,
3,124995,MRPL10,MRPL13,
3,124995,MRPL10,MRPL30,
3,124995,MRPL10,MRPL49,
3,124995,MRPL10,MRPL32,
3,124995,MRPL10,MRPL16,
3,124995,MRPL10,ICT1,
3,124995,MRPL10,MRPL3,
3,124995,MRPL10,MRPL27,
3,124995,MRPL10,MRPL17,
3,124995,MRPL10,MRPL40,
3,124995,MRPL10,MRPL39,
3,124995,MRPL10,MRPL15,
3,124995,MRPL10,MRPL48,
3,124995,MRPL10,MRPL38,
3,124995,MRPL10,GADD45GIP1,
3,124995,MRPL10,MRPL24,
3,124995,MRPL10,MRPS18A,
3,124995,MRPL10,MRPL33,
3,124995,MRPL10,MRPL1,
3,124995,MRPL10,MRPL22,
3,124995,MRPL10,MRPL19,
3,124995,MRPL10,MRPL46,
3,124995,MRPL10,MRPL20,
3,124995,MRPL10,MRPL11,
3,124995,MRPL10,MRPL41,
3,124995,MRPL10,C7orf30,
3,124995,MRPL10,MRPL43,
3,124995,MRPL10,MRP63,
3,124995,MRPL10,MRPL18,
3,124995,MRPL10,MRPL9,
3,124995,MRPL10,UQCC,
3,124995,MRPL10,MRPL53,
3,124995,MRPL10,MRPL14,
3,124995,MRPL10,ZZEF1,
3,124995,MRPL10,HNRNPA1,
3,124995,MRPL10,RPL36AL,
3,124995,MRPL10,PREPL,
3,6182,MRPL12,AZI1,
3,6182,MRPL12,SEPT10,
3,6182,MRPL12,FOXP2,
3,6182,MRPL12,SEPT3,
3,6182,MRPL12,SDR39U1,
3,6182,MRPL12,FOXP4,
3,6182,MRPL12,FAM54B,
3,6182,MRPL12,GTPBP8,
3,6182,MRPL12,CENPJ,
3,6182,MRPL12,MTERFD3,
3,6182,MRPL12,MRPL10,
3,6182,MRPL12,SEPT5,
3,6182,MRPL12,TFB1M,
3,6182,MRPL12,ACSF2,
3,6182,MRPL12,SH3KBP1,
3,6182,MRPL12,C1orf122,
3,6182,MRPL12,GTPBP5,
3,6182,MRPL12,MTIF2,
3,6182,MRPL12,SEPT2,
3,6182,MRPL12,SEPT8,
3,6182,MRPL12,MRPS30,
3,6182,MRPL12,PUS1,
3,6182,MRPL12,POLRMT,
3,6182,MRPL12,RPUSD4,
3,6182,MRPL12,HARS2,
3,6182,MRPL12,TRMT2B,
3,6182,MRPL12,THOC7,
3,6182,MRPL12,MRPL47,
3,6182,MRPL12,GTPBP6,
3,6182,MRPL12,MRPL52,
3,6182,MRPL12,MTG1,
3,6182,MRPL12,SEPT6,
3,6182,MRPL12,TBRG4,
3,6182,MRPL12,SEPT9,
3,6182,MRPL12,OXNAD1,
3,6182,MRPL12,SEPT11,
3,6182,MRPL12,CCDC109B,
3,6182,MRPL12,MTERFD2,
3,6182,MRPL12,SLC25A10,
3,6182,MRPL12,GADD45GIP1,
3,6182,MRPL12,GFM2,
3,6182,MRPL12,FASTKD2,
3,6182,MRPL12,MRPL33,
3,6182,MRPL12,TSFM,
3,6182,MRPL12,PTPMT1,
3,6182,MRPL12,MRM1,
3,6182,MRPL12,MRPL53,
3,6182,MRPL12,SEPT7,
3,6182,MRPL12,THOC5,
3,6182,MRPL12,NIPSNAP3A,
3,6182,MRPL12,MRPL13,
3,6182,MRPL12,GIGYF2,
3,6182,MRPL12,THOC1,
3,6182,MRPL12,MRPL30,
3,6182,MRPL12,EZR,
3,6182,MRPL12,MRPL32,
3,6182,MRPL12,MRPL51,
3,6182,MRPL12,MRPL38,
3,6182,MRPL12,MRPL45,
3,6182,MRPL12,CD2AP,
3,6182,MRPL12,MRPL17,
3,6182,MRPL12,YARS2,
3,6182,MRPL12,MRPL3,
3,6182,MRPL12,MRPL19,
3,6182,MRPL12,MRPL49,
3,6182,MRPL12,RAB11FIP5,
3,6182,MRPL12,MRPL44,
3,6182,MRPL12,RDX,
3,6182,MRPL12,MRPL16,
3,6182,MRPL12,MRPL48,
3,6182,MRPL12,PET112L,
3,6182,MRPL12,C7orf30,
3,6182,MRPL12,MRPL41,
3,6182,MRPL12,MRPL28,
3,6182,MRPL12,MRPL20,
3,6182,MRPL12,CORO1A,
3,6182,MRPL12,FTSJ2,
3,6182,MRPL12,MSN,
3,6182,MRPL12,MRP63,
3,6182,MRPL12,MRPL39,
3,6182,MRPL12,DARS2,
3,6182,MRPL12,CLPP,
3,6182,MRPL12,ICT1,
3,6182,MRPL12,MRPL15,
3,6182,MRPL12,MRPL27,
3,6182,MRPL12,MRPL4,
3,6182,MRPL12,MRPL22,
3,6182,MRPL12,MRPL40,
3,6182,MRPL12,MRPL55,
3,6182,MRPL12,PNPT1,
3,6182,MRPL12,NME6,
3,6182,MRPL12,KIAA0391,
3,6182,MRPL12,GFM1,
3,6182,MRPL12,BCKDK,
3,6182,MRPL12,THOC2,
3,54948,MRPL16,SNX11,
3,54948,MRPL16,HSPD1,
3,10573,MRPL28,MRPS30,
3,10573,MRPL28,MRPL47,
3,10573,MRPL28,MRPL4,
3,10573,MRPL28,MRPL39,
3,10573,MRPL28,MRPL30,
3,10573,MRPL28,MRPL10,
3,10573,MRPL28,GADD45GIP1,
3,10573,MRPL28,MRPL38,
3,10573,MRPL28,MRPL45,
3,10573,MRPL28,ICT1,
3,10573,MRPL28,MRPL41,
3,10573,MRPL28,MRPL3,
3,10573,MRPL28,HNRNPA1,
3,10573,MRPL28,MRPL27,
3,10573,MRPL28,MRPL15,
3,10573,MRPL28,RPS8,
3,10573,MRPL28,MRPL2,
3,10573,MRPL28,MRPL40,
3,10573,MRPL28,MRPL32,
3,10573,MRPL28,MRPL1,
3,10573,MRPL28,MRPL24,
3,10573,MRPL28,C7orf30,
3,10573,MRPL28,MRPL55,
3,10573,MRPL28,MRPL16,
3,10573,MRPL28,MRPL19,
3,10573,MRPL28,MRP63,
3,10573,MRPL28,RNMTL1,
3,10573,MRPL28,MRPL44,
3,10573,MRPL28,MRPL37,
3,10573,MRPL28,MRPL13,
3,10573,MRPL28,MRPS18A,
3,10573,MRPL28,MRPL9,
3,10573,MRPL28,MRPL17,
3,51318,MRPL35,MRPL47,
3,51318,MRPL35,MRPS30,
3,51318,MRPL35,MRPL4,
3,51318,MRPL35,MRPL10,
3,51318,MRPL35,MRPL28,
3,51318,MRPL35,MRPL12,
3,51318,MRPL35,MRPL30,
3,51318,MRPL35,MRS2,
3,51318,MRPL35,MRPL39,
3,51318,MRPL35,VPRBP,
3,51318,MRPL35,MRPL13,
3,51318,MRPL35,UBE2O,
3,51318,MRPL35,MRPL38,
3,51318,MRPL35,MRPL41,
3,51318,MRPL35,MRPL45,
3,51318,MRPL35,MRPL40,
3,51318,MRPL35,MRPL27,
3,51318,MRPL35,C7orf30,
3,51318,MRPL35,METAP2,
3,51318,MRPL35,MRPL15,
3,51318,MRPL35,MRPL34,
3,51318,MRPL35,HNRNPA1,
3,51318,MRPL35,NAP1L1,
3,51318,MRPL35,IPO5,
3,51318,MRPL35,NAP1L4,
3,51318,MRPL35,MKI67,
3,51318,MRPL35,MRPS18A,
3,51318,MRPL35,RANBP6,
3,51318,MRPL35,MRPL48,
3,51318,MRPL35,MRPL20,
3,51318,MRPL35,MRPL55,
3,51318,MRPL35,MRPL49,
3,51318,MRPL35,MRPL2,
3,51318,MRPL35,MRPL3,
3,51253,MRPL37,PDP1,
3,51253,MRPL37,MRPS30,
3,51253,MRPL37,MRPL47,
3,51253,MRPL37,HSPD1,
3,51253,MRPL37,C7orf30,
3,51253,MRPL37,MRPL13,
3,51253,MRPL37,DHRS4,
3,51253,MRPL37,DNLZ,
3,51253,MRPL37,MRPL55,
3,51253,MRPL37,MRPL40,
3,51253,MRPL37,MRPL45,
3,51253,MRPL37,MRPL49,
3,51253,MRPL37,MRPL46,
3,51253,MRPL37,MRPL27,
3,51253,MRPL37,MRPL11,
3,51253,MRPL37,MRPL24,
3,51253,MRPL37,MRPL51,
3,51253,MRPL37,MRPL16,
3,54148,MRPL39,MRPS30,
3,54148,MRPL39,MRPL47,
3,54148,MRPL39,MRPL40,
3,54148,MRPL39,MRPL13,
3,54148,MRPL39,NGRN,
3,54148,MRPL39,MRPL24,
3,54148,MRPL39,MRPL38,
3,54148,MRPL39,MRPL30,
3,54148,MRPL39,ICT1,
3,54148,MRPL39,RPUSD4,
3,54148,MRPL39,MRPL55,
3,54148,MRPL39,MRPL45,
3,54148,MRPL39,MRPL17,
3,54148,MRPL39,MRPL32,
3,54148,MRPL39,MRPL2,
3,54148,MRPL39,MRPL22,
3,54148,MRPL39,MRPL41,
3,54148,MRPL39,MRPL49,
3,54148,MRPL39,MRPL51,
3,54148,MRPL39,MRPL27,
3,54148,MRPL39,MRPL20,
3,54148,MRPL39,MRPL3,
3,54148,MRPL39,MRP63,
3,54148,MRPL39,MRPL15,
3,54148,MRPL39,MRPL16,
3,54148,MRPL39,MRPL48,
3,54148,MRPL39,RNMTL1,
3,54148,MRPL39,MTERFD1,
3,54148,MRPL39,MRPL19,
3,54148,MRPL39,MRPL44,
3,54148,MRPL39,C7orf30,
3,54148,MRPL39,MRPL1,
3,54148,MRPL39,MRPL46,
3,54148,MRPL39,MRPL11,
3,54148,MRPL39,MRPL18,
3,54148,MRPL39,ARMC8,
3,54148,MRPL39,YARS2,
3,54148,MRPL39,PTCD1,
3,54148,MRPL39,MRPL14,
3,51073,MRPL4,KIAA0913,
3,51073,MRPL4,RMND5B,
3,51073,MRPL4,MRPS30,
3,51073,MRPL4,MRPL47,
3,51073,MRPL4,MRPL51,
3,51073,MRPL4,MRPL45,
3,51073,MRPL4,FAM123B,
3,51073,MRPL4,MRPS18A,
3,51073,MRPL4,MRPL40,
3,51073,MRPL4,GADD45GIP1,
3,51073,MRPL4,MRPL30,
3,51073,MRPL4,MRPL13,
3,51073,MRPL4,MRPL27,
3,51073,MRPL4,MRPL52,
3,51073,MRPL4,MRPL24,
3,51073,MRPL4,MRPL2,
3,51073,MRPL4,MRPL38,
3,51073,MRPL4,MRPL32,
3,51073,MRPL4,MRPL55,
3,51073,MRPL4,MRPL16,
3,51073,MRPL4,PTCD1,
3,51073,MRPL4,RPUSD4,
3,51073,MRPL4,MRPL3,
3,51073,MRPL4,MRPL17,
3,51073,MRPL4,ICT1,
3,51073,MRPL4,MRP63,
3,51073,MRPL4,YARS2,
3,51073,MRPL4,MTERFD1,
3,51073,MRPL4,ZMYND19,
3,51073,MRPL4,MRPL39,
3,51073,MRPL4,MRPL41,
3,51073,MRPL4,TRUB2,
3,51073,MRPL4,FASTKD2,
3,51073,MRPL4,WDR26,
3,51073,MRPL4,MRPL49,
3,51073,MRPL4,C17orf39,
3,51073,MRPL4,MRPL20,
3,51073,MRPL4,NGRN,
3,51073,MRPL4,MRPL33,
3,51073,MRPL4,ARMC8,
3,51073,MRPL4,C7orf30,
3,51073,MRPL4,MRPL46,
3,51073,MRPL4,FAM83H,
3,51073,MRPL4,MRPL53,
3,51073,MRPL4,MRPL22,
3,51073,MRPL4,MRPL11,
3,51073,MRPL4,RMND5A,
3,51073,MRPL4,MRPL15,
3,51073,MRPL4,MAEA,
3,51073,MRPL4,MRPL44,
3,51073,MRPL4,MRPL48,
3,51073,MRPL4,MRPL1,
3,51073,MRPL4,MRPL9,
3,51073,MRPL4,SPATA5L1,
3,51073,MRPL4,MARS2,
3,51073,MRPL4,CINP,
3,51073,MRPL4,RNMTL1,
3,51073,MRPL4,HTRA2,
3,51073,MRPL4,RPUSD3,
3,51073,MRPL4,HSPD1,
3,51073,MRPL4,C20orf11,
3,51073,MRPL4,GNPNAT1,
3,51073,MRPL4,LONP1,
3,51073,MRPL4,SAV1,
3,51073,MRPL4,RANBP10,
3,51073,MRPL4,MSI2,
3,51073,MRPL4,HNRNPA1,
3,51073,MRPL4,MRPL18,
3,51073,MRPL4,MRPL19,
